日期,corp_wealth,gov_wealth,wealth_ratio
2022-03-15,250.6879,213.7785,1.1726525352175265
2022-03-16,250.6497,213.8226,1.172232027858608
2022-03-17,250.6436,213.8968,1.1717968665262872
2022-03-18,250.6734,214.0527,1.1710826352575792
2022-03-21,250.6584,213.9837,1.1713901572876813
2022-03-22,250.671,213.7692,1.1726244940805317
2022-03-23,250.7046,213.8013,1.1726055922017313
2022-03-24,250.7236,213.8613,1.1723654536842336
2022-03-25,250.7567,213.9642,1.1719563366207992
2022-03-28,250.9022,214.0507,1.1721624830005226
2022-03-29,250.987,214.0201,1.1727263000064012
2022-03-30,251.0153,214.1744,1.1720135553081974
2022-03-31,251.0778,214.2215,1.1720476236045403
2022-04-01,251.1734,214.4108,1.171458713833445
2022-04-02,251.2808,214.5399,1.1712543913742852
2022-04-06,251.5058,214.7516,1.1711475025098765
2022-04-07,251.6189,214.9302,1.1707005344060537
2022-04-08,251.7506,214.9216,1.171360161100606
2022-04-11,251.9543,214.8166,1.1728809598513337
2022-04-12,252.0616,214.7916,1.1735170276677487
2022-04-13,252.1349,214.8675,1.1734436338673833
2022-04-14,252.2463,215.1177,1.1725966761451985
2022-04-15,252.3391,215.2278,1.17242800418905
2022-04-18,252.4172,214.9879,1.1740995656034596
2022-04-19,252.4804,214.9838,1.174415932735397
2022-04-20,252.4494,214.8656,1.1749177160047954
2022-04-21,252.4712,214.913,1.174760019170548
2022-04-22,252.5566,214.946,1.174976970960148
2022-04-24,252.6157,214.9576,1.1751885022906843
2022-04-25,252.679,215.0886,1.1747670494856537
2022-04-26,252.7704,215.1178,1.1750324705812352
2022-04-27,252.8466,214.9957,1.1760542187587937
2022-04-28,252.8839,214.8102,1.1772434456091936
2022-04-29,252.9466,214.8962,1.1770640895464881
2022-05-05,253.2121,215.0811,1.1772866142120344
2022-05-06,253.3074,215.0769,1.1777527014756117
2022-05-07,253.3791,215.1389,1.177746562801985
2022-05-09,253.5199,215.2304,1.1779000550108163
2022-05-10,253.6123,215.4666,1.177037647598282
2022-05-11,253.7164,215.3933,1.1779215045221925
2022-05-12,253.818,215.4967,1.1778277811214743
2022-05-13,253.9527,215.5383,1.178225401239594
2022-05-16,254.1642,215.5108,1.1793571366260995
2022-05-17,254.269,215.6861,1.1788844992792766
2022-05-18,254.3672,215.8554,1.1784148091731779
2022-05-19,254.468,215.9758,1.1782245973854477
2022-05-20,254.5622,215.863,1.1792766708514195
2022-05-23,254.7502,216.0895,1.1789105902878207
2022-05-24,254.878,216.126,1.1793028140991828
2022-05-25,254.917,216.0925,1.179666115205294
2022-05-26,255.0294,216.3768,1.1786356023381435
2022-05-27,255.1113,216.4132,1.1788158023632571
2022-05-30,255.261,216.3166,1.1800342645918067
2022-05-31,255.2497,216.0758,1.1812970263213187
2022-06-01,255.2099,216.0149,1.1814458169320727
2022-06-02,255.2101,215.9089,1.1820267714763033
2022-06-06,255.2206,215.7415,1.1829926092105598
2022-06-07,255.1336,215.7183,1.1827165335532497
2022-06-08,255.155,215.8121,1.182301641103534
2022-06-09,255.2815,215.8902,1.1824598800686645
2022-06-10,255.3832,215.969,1.182499340183082
2022-06-13,255.4724,215.9616,1.18295289532954
2022-06-14,255.5582,215.9088,1.183639573745952
2022-06-15,255.625,215.9102,1.183941286701601
2022-06-16,255.6766,216.0104,1.1836309733235066
2022-06-17,255.8339,216.1211,1.1837525350370695
2022-06-20,255.969,216.0367,1.1848403535140095
2022-06-21,256.0307,216.0088,1.1852790256693246
2022-06-22,256.1183,216.109,1.1851348162269963
2022-06-23,256.2186,216.1749,1.1852375090725147
2022-06-24,256.2566,216.1061,1.1857906833726581
2022-06-27,256.3548,215.9053,1.1873483420740483
2022-06-28,256.3157,215.8364,1.1875462155595626
2022-06-29,256.3749,215.8579,1.1877021874112554
2022-06-30,256.403,216.0284,1.186894871229894
2022-07-01,256.5076,216.1507,1.18670723712669
2022-07-04,256.575,215.9857,1.1879258673143638
2022-07-05,256.6025,215.8123,1.189007762764217
2022-07-06,256.7311,215.9648,1.1887636318511166
2022-07-07,256.8124,215.9708,1.1891070459525086
2022-07-08,256.8543,216.0018,1.1891303683580416
2022-07-11,257.0308,216.1949,1.1888846591663356
2022-07-12,257.1139,216.3799,1.1882522359978909
2022-07-13,257.289,216.4955,1.1884265492816248
2022-07-14,257.3883,216.6398,1.188093323572123
2022-07-15,257.5146,216.7317,1.188172288594608
2022-07-18,257.7047,216.8731,1.1882741566381447
2022-07-19,257.8252,216.8831,1.1887749667908656
2022-07-20,257.9525,217.0076,1.1886795669829076
2022-07-21,258.0735,217.2088,1.188135563568327
2022-07-22,258.1737,217.1332,1.1890107086341473
2022-07-25,258.4066,217.2384,1.1895070116517155
2022-07-26,258.5555,217.4273,1.1891583991522683
2022-07-27,258.6699,217.5948,1.1887687573416277
2022-07-28,258.7265,217.4565,1.1897850834534722
2022-07-29,258.8571,217.7194,1.188948251740543
2022-08-01,259.1094,218.0563,1.1882683508800251
2022-08-02,259.2821,218.2384,1.1880681859837683
2022-08-03,259.4103,218.4688,1.1874020455094734
2022-08-04,259.5558,218.7422,1.186583110163471
2022-08-05,259.6249,218.6211,1.1875564618419723
2022-08-08,259.7963,218.5536,1.1887074841137368
2022-08-09,259.808,218.3696,1.189762677588822
2022-08-10,259.8822,218.369,1.1901057384518865
2022-08-11,259.9395,218.2479,1.1910286421999938
2022-08-12,260.0237,218.339,1.1909173349699322
2022-08-15,260.2856,219.0306,1.1883526776623905
2022-08-16,260.4367,219.309,1.1875331153760218
2022-08-17,260.5032,219.1846,1.188510506668808
2022-08-18,260.5934,219.429,1.1875978106813592
2022-08-19,260.6455,219.4361,1.1877968119192786
2022-08-22,260.7329,219.4154,1.1883072017734397
2022-08-23,260.7849,219.2093,1.1896616612525106
2022-08-24,260.7944,219.191,1.1898043259075417
2022-08-25,260.6783,219.0377,1.190106999845232
2022-08-26,260.5917,218.9163,1.190371388516981
2022-08-29,260.7126,219.0908,1.1899751153403064
2022-08-30,260.7183,219.2859,1.188942380700264
2022-08-31,260.7469,219.3534,1.188706899459958
2022-09-01,260.8097,219.4856,1.1882770441432149
2022-09-02,260.887,219.5895,1.1880668246887944
2022-09-05,261.0631,219.7398,1.1880556003054523
2022-09-06,261.1771,219.8347,1.1880613024240485
2022-09-07,261.2104,219.8176,1.1883052130493645
2022-09-08,261.2648,219.7849,1.1887295260047437
2022-09-09,261.2939,219.7577,1.1890090768150559
2022-09-13,261.4711,219.7088,1.1900802334726692
2022-09-14,261.4937,219.6722,1.1903813955520999
2022-09-15,261.5843,219.7524,1.1903592406726844
2022-09-16,261.6208,219.6073,1.1913119463697244
2022-09-19,261.6874,219.6932,1.1911492936513284
2022-09-20,261.6918,219.8266,1.1904464700814186
2022-09-21,261.7381,219.9611,1.1899290374525313
2022-09-22,261.7652,220.0221,1.1897223051684354
2022-09-23,261.7361,219.9283,1.1900974090192122
2022-09-26,261.8073,219.6611,1.1918692021482182
2022-09-27,261.7283,219.6031,1.191824250204118
2022-09-28,261.6437,219.5253,1.1918612569940688
2022-09-29,261.6474,219.4555,1.1922572002068756
2022-09-30,261.6247,219.3379,1.1927929464082587
2022-10-08,261.9141,219.4423,1.193544271090852
2022-10-09,261.9093,219.6053,1.1926365165139456
2022-10-10,261.9917,219.8118,1.1918909721862065
2022-10-11,262.0706,219.9209,1.191658455381003
2022-10-12,262.1587,219.8904,1.1922243990642611
2022-10-13,262.1795,220.013,1.1916545840473063
2022-10-14,262.2416,220.1562,1.1911615480281728
2022-10-17,262.437,220.2753,1.191404574185122
2022-10-18,262.4688,220.2518,1.191676072567852
2022-10-19,262.5573,220.3736,1.1914190265984672
2022-10-20,262.6439,220.3563,1.1919055638527238
2022-10-21,262.6751,220.3392,1.192139664662484
2022-10-24,262.8051,220.4056,1.1923703390476466
2022-10-25,262.7486,220.335,1.1924959720425716
2022-10-26,262.705,220.4168,1.191855611731955
2022-10-27,262.7446,220.5699,1.1912078665311994
2022-10-28,262.8162,220.6373,1.1911684923628052
2022-10-31,262.964,220.8152,1.1908781641843496
2022-11-01,263.0216,220.7118,1.1916970456495755
2022-11-02,263.0592,220.5994,1.1924746848812824
2022-11-03,263.093,220.6082,1.1925803301962483
2022-11-04,263.0341,220.4739,1.1930396296341654
2022-11-07,263.1042,220.4863,1.1932904674802924
2022-11-08,263.0528,220.33,1.1939036899196658
2022-11-09,263.0779,220.3145,1.1941016138293212
2022-11-10,263.0025,220.2179,1.1942830260392094
2022-11-11,262.8047,219.8991,1.1951149413526478
2022-11-14,262.0193,218.5758,1.1987571359683917
2022-11-15,261.4822,218.4916,1.1967608823405567
2022-11-16,261.1257,218.1138,1.1971993518979542
2022-11-17,260.7561,218.6707,1.1924601695608967
2022-11-18,260.6881,218.8226,1.1913216459360232
2022-11-21,260.7909,219.1745,1.189877928317391
2022-11-22,260.744,219.1808,1.1896297485911176
2022-11-23,260.8023,219.4527,1.188421468498679
2022-11-24,261.0024,219.6726,1.188142717844647
2022-11-25,260.9864,219.474,1.1891449556667306
2022-11-28,260.9882,219.3154,1.1900131044149203
2022-11-29,260.6562,218.7216,1.1917259200737376
2022-11-30,260.423,218.6314,1.1911509508698201
2022-12-01,260.2027,218.6532,1.190024660055284
2022-12-02,260.0935,218.779,1.1888412507598993
2022-12-05,260.003,218.7266,1.188712301110153
2022-12-06,259.5986,218.5126,1.188025770596295
2022-12-07,258.98,218.4638,1.1854595589749881
2022-12-08,258.7144,218.5845,1.1835898702789998
2022-12-09,258.3791,218.3965,1.1830734466898507
2022-12-12,258.213,218.3284,1.18268168502128
2022-12-13,257.6436,217.9855,1.181929990756266
2022-12-14,257.6,218.4696,1.1791114187053944
2022-12-15,257.5393,218.619,1.1780279847588728
2022-12-16,257.5361,218.4363,1.1789986371312826
2022-12-19,257.6398,218.8051,1.1774853511184153
2022-12-20,257.6188,218.7745,1.1775540568027811
2022-12-21,257.6529,218.7481,1.1778520590578843
2022-12-22,257.6446,219.0486,1.1761983413726453
2022-12-23,257.6735,219.4003,1.1744446110602402
2022-12-26,257.7816,219.3878,1.175004261859593
2022-12-27,257.7878,219.1343,1.1763918291203157
2022-12-28,257.7925,219.1354,1.1764073718805816
2022-12-29,257.9477,219.484,1.1752460316013924
2022-12-30,258.0243,219.6833,1.1745285144569477
2022-12-31,258.0704,219.6786,1.174763495397367
2023-01-03,258.3457,219.8145,1.175289619201645
2023-01-04,258.5444,219.953,1.1754529376730483
2023-01-05,258.6442,219.8765,1.1763157954579049
2023-01-06,258.7287,219.638,1.1779778544696273
2023-01-09,258.9547,219.651,1.1789370410332756
2023-01-10,258.9255,219.3515,1.1804136283544904
2023-01-11,258.9273,219.3415,1.1804756509826002
2023-01-12,258.9245,219.445,1.1799061268199322
2023-01-13,258.9593,219.2953,1.1808702694494593
2023-01-16,258.9983,219.0197,1.1825342651825383
2023-01-17,258.9563,219.0684,1.182079660964338
2023-01-18,258.978,219.1644,1.1816608901810697
2023-01-19,258.9885,219.0757,1.1821872530819255
2023-01-20,258.964,219.1012,1.1819378442473158
2023-01-28,259.3513,219.2446,1.1829313013866705
2023-01-29,259.3704,219.2669,1.182898102723211
2023-01-30,259.351,219.2018,1.1831609047006002
2023-01-31,259.3766,219.3093,1.1826976785754184
2023-02-01,259.3934,219.3139,1.1827494746115044
2023-02-02,259.5359,219.4208,1.1828226859076258
2023-02-03,259.6645,219.6006,1.1824398476142597
2023-02-06,259.8558,219.6068,1.1832775669970146
2023-02-07,259.9657,219.5538,1.1840637693358076
2023-02-08,260.1009,219.5779,1.1845495379999536
2023-02-09,260.2153,219.6573,1.1846421675947032
2023-02-10,260.3244,219.7458,1.1846615498453215
2023-02-13,260.5919,219.8112,1.185526033250353
2023-02-14,260.7411,219.8488,1.1860019249593357
2023-02-15,260.8251,219.8374,1.186445527467119
2023-02-16,260.9889,219.864,1.187046992686388
2023-02-17,261.1492,219.867,1.1877598730141405
2023-02-20,261.2842,219.6227,1.1896957828129788
2023-02-21,261.3,219.4825,1.1905277186108234
2023-02-22,261.3994,219.6087,1.1902961950050248
2023-02-23,261.5275,219.569,1.1910948266831838
2023-02-24,261.6633,219.5465,1.1918354426055526
2023-02-27,261.9255,219.5659,1.1929243111065972
2023-02-28,261.9923,219.5615,1.1932524600168974
2023-03-01,262.1497,219.5942,1.193791548228505
2023-03-02,262.2638,219.5584,1.1945058808954703
2023-03-03,262.3741,219.4836,1.1954155116828775
2023-03-06,262.6054,219.7885,1.1948095555499945
2023-03-07,262.713,219.9164,1.1946039495008103
2023-03-08,262.8863,219.9727,1.195086026584208
2023-03-09,263.0333,220.0033,1.1955879752712801
2023-03-10,263.1978,220.1043,1.1957867247482215
2023-03-13,263.4209,220.1493,1.1965557010628696
2023-03-14,263.6035,220.1857,1.1971871924471027
2023-03-15,263.7379,220.1523,1.197979307960898
2023-03-16,263.9213,220.2758,1.1981402405529793
2023-03-17,264.1024,220.3391,1.1986179484258581
2023-03-20,264.3377,220.6403,1.1980481353587717
2023-03-21,264.4873,220.6629,1.1986033900578665
2023-03-22,264.584,220.5512,1.1996488797159117
2023-03-23,264.6847,220.6127,1.1997709107408596
2023-03-24,264.7431,220.5256,1.20050960069942
2023-03-27,264.9139,220.6272,1.2007309162242916
2023-03-28,264.98,220.668,1.2008084543295812
2023-03-29,265.0495,220.752,1.2006663586286874
2023-03-30,265.1585,220.8451,1.2006537613920345
2023-03-31,265.2709,220.8582,1.20109146954924
2023-04-03,265.442,220.9399,1.2014217441032606
2023-04-04,265.5192,220.9144,1.2019098800259287
2023-04-06,265.6388,220.8864,1.2026036913091978
2023-04-07,265.7659,220.8931,1.2031426060841193
2023-04-10,265.9714,221.0408,1.203268355887239
2023-04-11,266.0695,221.1588,1.2030699207989914
2023-04-12,266.2006,221.2659,1.2030800950349785
2023-04-13,266.2586,221.2208,1.2035875469214468
2023-04-14,266.3406,221.2014,1.2040638079144164
2023-04-17,266.5086,221.123,1.2052504714570624
2023-04-18,266.6228,221.1483,1.205628982904232
2023-04-19,266.7143,221.2864,1.2052900675323923
2023-04-20,266.8437,221.2883,1.2058644763414967
2023-04-21,266.987,221.33,1.2062847332038134
2023-04-23,267.0924,221.3808,1.2064840311354914
2023-04-24,267.1722,221.4495,1.2064700981487877
2023-04-25,267.2197,221.5029,1.2063936860420337
2023-04-26,267.3213,221.6353,1.2061314240105254
2023-04-27,267.4134,221.8777,1.2052288265111817
2023-04-28,267.4851,221.8775,1.205553064190826
2023-05-04,267.8397,222.1637,1.2055961437444551
2023-05-05,268.0081,222.3844,1.2051569264750586
2023-05-06,268.1091,222.4818,1.205083292206374
2023-05-08,268.2372,222.3796,1.206213159840201
2023-05-09,268.3054,222.4422,1.2061803021189326
2023-05-10,268.4503,222.6442,1.2057367764352271
2023-05-11,268.5339,222.9496,1.2044601111641375
2023-05-12,268.6643,222.9489,1.2050487802361887
2023-05-15,268.817,222.9677,1.2056320265222271
2023-05-16,268.8518,222.8878,1.206220349431418
2023-05-17,268.9328,222.8776,1.2066389803192423
2023-05-18,268.938,222.7594,1.2073025874553442
2023-05-19,269.0051,222.903,1.2068258390420947
2023-05-22,269.1738,223.1311,1.2063481961949725
2023-05-23,269.2491,223.3826,1.2053270935157887
2023-05-24,269.284,223.3382,1.2057229797679034
2023-05-25,269.3101,223.2669,1.2062249263101694
2023-05-26,269.3081,223.2153,1.206494805687603
2023-05-29,269.4077,223.3073,1.206443766056909
2023-05-30,269.4533,223.4478,1.2058892501962428
2023-05-31,269.5428,223.53,1.2058461951415917
2023-06-01,269.591,223.7414,1.2049222897505782
2023-06-02,269.6095,223.6732,1.205372391506895
2023-06-05,269.6539,223.7311,1.2052589023162181
2023-06-06,269.6925,223.9095,1.2044710027935392
2023-06-07,269.7545,224.0288,1.2041063470410949
2023-06-08,269.815,223.9416,1.20484537040014
2023-06-09,269.8953,224.0669,1.2045299863567533
2023-06-12,270.0408,224.2335,1.2042839272454828
2023-06-13,270.1034,224.3862,1.203743367461992
2023-06-14,270.175,224.5792,1.203027706929226
2023-06-15,270.2067,224.328,1.204516154916016
2023-06-16,270.1122,224.0453,1.2056142217667587
2023-06-19,270.0726,223.8675,1.2063948540989649
2023-06-20,270.0741,223.9535,1.205938286296039
2023-06-21,270.1213,224.1438,1.2051250134958005
2023-06-25,270.2948,224.2918,1.2051033519727428
2023-06-26,270.3222,224.3212,1.205067554916789
2023-06-27,270.3075,224.2195,1.2055485807434232
2023-06-28,270.3119,224.3734,1.204741292862701
2023-06-29,270.361,224.4556,1.2045188447069264
2023-06-30,270.4399,224.6625,1.2037607522394704
2023-07-03,270.559,224.7033,1.2040722143377511
2023-07-04,270.6016,224.781,1.203845520751309
2023-07-05,270.6709,224.8128,1.2039834920431578
2023-07-06,270.7714,224.9082,1.2039196436590576
2023-07-07,270.8556,224.9605,1.204014038020008
2023-07-10,270.9885,224.9928,1.2044318751533383
2023-07-11,271.0712,225.056,1.2044611119010378
2023-07-12,271.1491,225.0138,1.20503320240803
2023-07-13,271.2289,224.9794,1.205572154606155
2023-07-14,271.278,224.9399,1.2060021365707019
2023-07-17,271.4477,225.0876,1.205964699965702
2023-07-18,271.594,225.195,1.206039210462044
2023-07-19,271.6347,225.2439,1.2059580747802716
2023-07-20,271.703,225.2625,1.2061617002386105
2023-07-21,271.8112,225.3713,1.2060595115704618
2023-07-24,271.9771,225.4616,1.2063122944217552
2023-07-25,271.8383,225.0151,1.2080891460173118
2023-07-26,271.8905,225.0766,1.2079909684080885
2023-07-27,271.9706,225.2963,1.2071685154172527
2023-07-28,271.9728,225.2382,1.2074896709350367
2023-07-31,271.962,225.0963,1.208202889163438
2023-08-01,271.9941,225.2544,1.2074973896181385
2023-08-02,272.0642,225.3265,1.207422118570164
2023-08-03,272.1722,225.5524,1.2066916601197768
2023-08-04,272.3363,225.5782,1.20728111138399
2023-08-07,272.4773,225.6486,1.2075293177090398
2023-08-08,272.6039,225.6855,1.2078928420301704
2023-08-09,272.6805,225.7144,1.208077552872125
2023-08-10,272.7982,225.6792,1.208787517857206
2023-08-11,272.9358,225.7334,1.2091068490529093
2023-08-14,273.1495,225.9285,1.2090086022790394
2023-08-15,273.3189,226.1043,1.2088177889584586
2023-08-16,273.4608,226.2981,1.2084096154585477
2023-08-17,273.4963,226.2889,1.2086156236563084
2023-08-18,273.5595,226.3467,1.2085862086789867
2023-08-21,273.7435,226.5512,1.2083074377888972
2023-08-22,273.905,226.5231,1.2091702788810499
2023-08-23,273.9991,226.4748,1.2098436558946073
2023-08-24,274.0811,226.5258,1.20993326146514
2023-08-25,274.1948,226.4402,1.2108927655071846
2023-08-28,274.2072,226.1352,1.2125807923755347
2023-08-29,274.1985,226.1094,1.212680675814451
2023-08-30,274.2474,226.239,1.212202140214552
2023-08-31,274.3065,226.4393,1.2113908672213702
2023-09-01,274.3417,226.2394,1.2126168121025782
2023-09-04,274.2634,225.9093,1.2140420956552032
2023-09-05,274.2933,225.9827,1.2137800813956112
2023-09-06,274.1793,225.7669,1.2144353313085312
2023-09-07,273.9296,225.6148,1.214147298847416
2023-09-08,273.6345,225.5964,1.2129382383761445
2023-09-11,273.44,225.5995,1.212059423890567
2023-09-12,273.4597,225.8334,1.2108913030579178
2023-09-13,273.6526,225.9914,1.2108982908199162
2023-09-14,273.8622,226.0591,1.211462843123767
2023-09-15,274.0214,226.0839,1.2120341165381525
2023-09-18,274.0587,225.8227,1.2136012012964152
2023-09-19,274.0552,225.8129,1.2136383705271045
2023-09-20,274.1056,225.7998,1.2139319875394043
2023-09-21,274.2577,225.9347,1.21388038225204
2023-09-22,274.3295,225.9121,1.2143196402494598
2023-09-25,274.4424,225.814,1.215347144109754
2023-09-26,274.3866,225.6681,1.2158856302685226
2023-09-27,274.4085,225.7077,1.2157693335229591
2023-09-28,274.5038,225.9858,1.2146949056091134
2023-10-07,274.8717,226.2005,1.2151684014845237
2023-10-08,274.8958,226.2436,1.2150434310628015
2023-10-09,274.9868,226.1918,1.2157240006047965
2023-10-10,275.0116,226.0166,1.2167761129049812
2023-10-11,275.0219,225.7977,1.2180013348231626
2023-10-12,275.0249,225.7399,1.2183264899116195
2023-10-13,275.0763,225.9372,1.2174900813146308
2023-10-16,275.2387,226.0148,1.2177906048630442
2023-10-17,275.2515,225.8373,1.2188044224758268
2023-10-18,275.286,225.7746,1.2192957046541109
2023-10-19,275.2288,225.5259,1.220386660689526
2023-10-20,275.194,225.495,1.2203995654005633
2023-10-23,275.2806,225.7471,1.2194203159198944
2023-10-24,275.256,225.6434,1.2198717090772428
2023-10-25,275.3053,225.9627,1.218366128569007
2023-10-26,275.3551,226.1178,1.2177506591696894
2023-10-27,275.4429,226.0823,1.2183302275321863
2023-10-30,275.6114,226.247,1.2181880864718648
2023-10-31,275.6742,226.3989,1.2176481422833767
2023-11-01,275.7751,226.3646,1.2182783880518422
2023-11-02,275.8927,226.5129,1.217999946139933
2023-11-03,275.9969,226.4456,1.2188220923700879
2023-11-06,276.1646,226.4511,1.21953304709052
2023-11-07,276.2583,226.4079,1.2201795962066695
2023-11-08,276.3367,226.3359,1.220914136908904
2023-11-09,276.4642,226.4238,1.2210032690909702
2023-11-10,276.6609,226.4447,1.2217592198006844
2023-11-13,276.8899,226.5811,1.2220344062236437
2023-11-14,277.0313,226.5541,1.2228041778983474
2023-11-15,277.1371,226.6042,1.2230007210810743
2023-11-16,277.2871,226.7208,1.2230333520347494
2023-11-17,277.4374,226.7304,1.2236444693786102
2023-11-20,277.6428,226.7435,1.2244796432973823
2023-11-21,277.7805,226.6973,1.2253366052440855
2023-11-22,277.81,226.6006,1.2259896928781302
2023-11-23,277.8272,226.3891,1.2272110273860357
2023-11-24,277.8368,226.3948,1.2272225333797417
2023-11-27,277.9055,226.3133,1.2279680425321888
2023-11-28,277.9557,226.3731,1.2278654133375386
2023-11-29,277.9979,226.3777,1.2280268772056613
2023-11-30,278.0943,226.5234,1.2276625726083925
2023-12-01,278.1868,226.4976,1.2282108066487238
2023-12-04,278.3128,226.4728,1.228901660596769
2023-12-05,278.3601,226.3974,1.2295198619772134
2023-12-06,278.35,226.3748,1.2295979941230208
2023-12-07,278.4172,226.44,1.229540717187776
2023-12-08,278.465,226.5988,1.2288900029479413
2023-12-11,278.587,226.7853,1.228417362148252
2023-12-12,278.6298,226.8601,1.2282009925941142
2023-12-13,278.7385,227.1462,1.2271325692439494
2023-12-14,278.873,227.2064,1.227399404242134
2023-12-15,279.008,227.3291,1.227330772875096
2023-12-18,279.1869,227.4522,1.2274530648637383
2023-12-19,279.2916,227.3587,1.2284183539050848
2023-12-20,279.3873,227.3324,1.2289814386334723
2023-12-21,279.4912,227.3448,1.2293714217347396
2023-12-22,279.6468,227.5488,1.2289530861072437
2023-12-25,279.8375,227.7009,1.2289696702999418
2023-12-26,279.9771,228.0286,1.2278157213612677
2023-12-27,280.1456,228.2226,1.2275103342087943
2023-12-28,280.3724,228.3912,1.227597210400401
2023-12-29,280.6093,228.3031,1.2291085841585156
2023-12-31,280.6784,228.3763,1.2290171966180379
2024-01-02,280.842,228.1683,1.2308545928597443
2024-01-03,280.9014,228.051,1.2317481615954329
2024-01-04,281.0461,228.1792,1.2316902679998878
2024-01-05,281.1828,228.2645,1.2318288651980487
2024-01-08,281.4024,228.3074,1.232559260015225
2024-01-09,281.5827,228.3818,1.232947196317745
2024-01-10,281.6874,228.3201,1.2337389480821006
2024-01-11,281.7932,228.2745,1.234448876243295
2024-01-12,281.8547,228.2103,1.2350656390180461
2024-01-15,281.983,228.2513,1.2354058881592351
2024-01-16,282.0588,228.213,1.2359453668283578
2024-01-17,282.1631,228.3025,1.2359176969152768
2024-01-18,282.2777,228.429,1.2357349548437369
2024-01-19,282.3907,228.5351,1.2356557045285383
2024-01-22,282.5772,228.7078,1.235538097082828
2024-01-23,282.6596,228.6568,1.2361740389964349
2024-01-24,282.7685,228.6862,1.2364913142988077
2024-01-25,282.9048,229.0035,1.2353732584873158
2024-01-26,283.0104,229.0191,1.235750205987186
